class,text,language
2,"Ị na-enweta isi koko dị ka uwe.😂 I nwere ndị omekome, Boko Haram na ndị na-egbu anụ na-eyi egwu mpaghara gị mana ị chọrọ ime ka enweghị otu ebe a.",igbo
2,": Ìbéèrè: Àwọn ọmọbìnrin Yorùbá, Hausa tàbí Ibo... : Mo máa bá gbogbo wọn lọ... Lol.. Ashewo Boi!!! ",yoruba
2,"Na yi farin ciki da ya wallafa wannan a shafinsa na Twitter, wannan zai iya zama sabon farawa ga dukan kabilun Afirka da ke cikin tarkon zamba a Najeriya. Fulani ne matsalar.",hausa
1,"Onye iberibe, ụbụrụ gị dị n'okpuru ụbụrụ gị n'ụlọ.",igbo
1,Ọ dị m mkpa ịmụta asụsụ Yoruba ozugbo o kwere omume.,igbo
1,Àwọn obìnrin tó ní ọkọ̀ nìkan ni wọ́n lè máa ṣe ẹ̀sùn nípa àwọn ọkùnrin tí kò ní ọkọ̀.,yoruba
1,Chelsea ń ṣe àdàkàdekè lásìkò yìí.,yoruba
2,M na-amalite ịhụ ndị ndú Hausa/Fulani n'anya karịa.Ha na ndị ọgaranya na ndị nọ n'ọkwá dị ala nke ọha mmadụ na-akpachi anya n'enweghị ụdị nhụjuanya ọ bụla.Ha na-akwalite ibe ha mgbe ndị ndú Yoruba na Igbo na-emebi ndị ha; ha bụ ndị ịchọ ọdịmma onwe ha nanị &amp; achọghị inyere aka.,igbo
1,"  This is your comment here.

""The thing should be in jail by now"".

Being insultive and agrresive with ignorance will only make you look even worse.

Better still, remove that your cap and let your brain receive fresh air... LINK",english
2,I tink my neighbour's dogs r gay....,english
1,Ana m ekwe nkwa ịlụ di ma ọ bụ nwunye ugbu a. Anaghị m akpachara anya maka onye ọ bụla.,igbo
1,"Ẹ má ṣe sọ àjèjì, ẹ̀mí ẹ̀dùn ni fún yín pé ẹ kò lè di ààrẹ.",yoruba
1,Me ya faru da 'yan gay Mallam da ke cin gajiyar almajiri boys a minna.... Me ya faru da abin da ake kira boko haram mai tuba wanda ya kashe rayuka fiye da covid? wa tf muka zargi? kowa kawai mahaukaci munafukai!!! LINK,hausa
0,: Àjálù Tó Fa Ìwà Ìwà Ìkà - Bí Bí ọkọ̀ Ayé Ṣe Ń Wà Nínú Búsì kan ní Warri LINK,yoruba
0,ÀWỌN Ọ̀RỌ̀ DEMOKRÁTIKì Ọ̀SỌ̀N!!!!!,yoruba
2,bụ ezi ihe n' ihi na ihe a kpọrọ òtù Islam nwere ike ime ihe a na- atụghị anya ya nanị iji gosi ajọ omume ha,igbo
2,Àwọn ọmọbìnrin tí wọ́n ń lò sọ pé àwọn ọkùnrin ń lò wọ́n... ẹ̀gbọ́n tó ti di òmùgọ̀ ni wọ́n.,yoruba
1,"Ẹ kìlọ̀ fún àwọn ẹ̀dá tí ń ṣọ̀tá, tí ń hùwà ìkà, tí kò ní ọkàn, tí ń ṣọ̀tá síónì àti gbogbo àwọn tí ń ṣe inúnibíni sí wọn!",yoruba
1,Kai kawai babban wawa. ka bar ka # kuma zo nan don zubar da shara. idan ba ka da mafi alhẽri abubuwa su yi fiye da su yi wa wani yarinya m za ka iya kamar yadda ka tsalle a cikin lagoon! ka ƙetare iyaka ta hanyar zuwa nan.,hausa
1,Bari mu ba su amfanin shakku.,hausa
2,"Matasa ba su fi shugabanninsu ba, matsakaicin dan Najeriya mai haɗama ne.",hausa
2,Àwọn ọmọbìnrin yìí burú ju àwọn Boko Haram lọ.,yoruba
1,"Gịnị ma ọ bụrụ na ọ bụ ụgbọala 10 nde , ọ ga - ejide onye ọ bụla nọ n' okporo ámá D , onye na - agụ akwụkwọ na - agụ akwụkwọ na - agụ akwụkwọ ?",igbo
0,Ƙauna,hausa
0," : Fagba is hot right now, there’s a clash between the Hausa and Yorubas! Please retweet for everyone to see what’s going o…",english
2,Ndị iberibe ndị ugwu ahụ ka na-atụle ime ihe ike n'ime ikuku dị ụtọ dị ka nke a ọhụrụ Nigeria.,igbo
0,"ó ṣe tán, mo máa ń ronú pé, ní ní orílẹ̀ - èdè nàìjíríà, àwọn olùṣọ́ àgùntàn fulani ń pa àwọn èèyàn bí ẹranko, kò sì sí ohun tí wọ́n ń ṣe. báwo ni ẹ ṣe rò pé kí wọ́n ṣe bá wa lò ní ilẹ̀ ẹlòmíràn? ẹ̀mí wa kò níye lórí. fún ìjọba wa, à ń jẹ́ ohun ìṣeré lásán.",yoruba
1,"Chai, yaya mutum zai iya yin wannan ga tsohuwar mace?",hausa
1,"Lmao: O kò lè kọ́ Ugly láìjẹ́ pé ó ní ""U""",yoruba
2,Useless Islam fighting for their nonsense god LINK,english
1,"I start questioning the beard I have when I see another yummy beard. 
I can be an hoe for a neat fine shaved beard. 
No argument lol",english
1,"Kenny ohun idahun ti o nilo lati fi awọn nepotism ati ki o mu a millanium ọpọlọ ati ki o dẹkun lati wa ni primitive, a ti wa ni bayi ni igbalode awujọ. ati ki o ṣe akiyesi kekere ti igbos ṣiṣẹ ni yi esterblism",yoruba
0,"Rayuwarta ba ta cika ba, yarinya ce da aka yi ta girma a cikin iyali Kirista, ta yi ciki a shekara ta 17 kuma ta auri ""Babba Daddy"" ...",hausa
2,Pi d baba na gay mo dájú pé mo sọ fún un barla dat lion,yoruba
1,"A cikin wannan labarin, wani ya ce ya yi lalata da wani, amma ya ce ya yi kuskure ya tsotse shi.",hausa
1,"Ẹ ò rí i, kò yẹ ká jẹ́ kí àwọn ọmọ olè máa bẹ̀rù wa, ńṣe ló yẹ kí wọ́n máa gbádùn ohun tí wọ́n kó nínú ìbàjẹ́.",yoruba
2,"wọ́n ti rí àwọn àbájáde tó wá látinú èyí àti ìwà òmùgọ̀ wọn nínú fífi òfin de IPOB tí ó wà ní àlàáfíà, nígbà tí ìjọba àríwá ń ṣiṣẹ́ láti dáàbò bo àwọn olè àtàwọn tó ń jí àwọn èèyàn gbé, kódà àwọn olùṣọ́ àgùntàn tó ń pa àwọn Boko Haram pàápàá",yoruba
1,Èṣù Yorùbá 🤣,yoruba
2,"Óòòò, ọlọ́run mi...àgbẹni akàn...kí nìdí tí o fi ní láti ṣe àgbáyé ìwà òmùgọ̀ rẹ...ṣe ohun tó o ṣe ní Biafra láìtanni jẹ...kí o má ṣe tanni jẹ.",yoruba
1,Ha na-agba mgba 😁,igbo
0,"Ashawos (hoes) "": Kendall &amp;amp; Kyle Jenner get flirty with a couple of male models LINK [PHOTOS]""",english
0," : Biafra Security Outfit Set By IPOB Supreme Leader Mazi Nnamdi Kanu, Join  Live Broadcast For The Detail…",english
0,Ndị Alakụba Naịjirịa dị egwu,igbo
2,"Ọ bụghị ndị agha ahụ ji ngwá agha mee ihe, kama ọ bụ ndị Fulani ji ngwá agha mee ihe.",igbo
2,Ndị na-arịọ arịrịọ maka ịdị n'otu ma ọ bụrụ na ndị Igbo bụ ndị omekome gịnị mere ndị Fulanis ji na-arịọ ha ka ha nọrọ na Naịjirịa unu na-abaghị uru.,igbo
1, then you're a stupid fuck,english
1,"Aswear!!! mutumin yana ƙanshi da wani abu mai ban tsoro, mai ban tsoro, mai ban tsoro, mai ban tsoro, mai jini mai sanyi da kuma mummunan. idan idan idanu da gaske windows ne ga rai, dole ne ya zama duhu, m da baki!!! Ina rawar jiki duk lokacin da na ga idanunsa!!! Allah ya hana BATSHET🙏🙏🙏😭😭",hausa
2,Naanị ụzọ isi merie ndị Trojan ịnyịnya ndị a si n'aka ndị Sahel na ndị Fulani Janjaweed Wahabist bụ site...,igbo
0,Halin da 'Yan Arewa Suke Bi,hausa
0,"Ina nadamar ya shugaba wadannan dalilan ka ba su da dalilin ta'addanci a Najeriya. kowane dan Najeriya mai gaskiya ya san menene matsalar. zan iya yin fare tare da ku cewa idan Najeriya ta sadaukar da yau, ta'addanci zai bace ta atomatik daga arewa. Arewa ya kamata ya daina daukar mu a matsayin wawa",hausa
2,🤣🤣🤣 dts number 1 rashin karatu Ina magana ne game da.,hausa
0,"Abi ""ndị na-eri ọrụ gị?"" Otu onye apụghị rụchaa ihe a.",igbo
2,Girls are very weird.,english
0, LINK,english
1,"Para Mood"": Erm.. ?"": àwọn òmùgọ̀ aláìṣòfò òkú ọmọdékùnrin tí wọ́n ń lo Twitter láti máa fi àwọn ọmọdékùnrin tí wọn ò mọ̀ pé wọn ò ní ṣe bẹ́ẹ̀",yoruba
0,"Kpele oo akwa ibom ambassador,wey they help all northerners signup 😂😂😂Authorized akwa baboon 🦍 LINK",english
0,"'Yar Senegal wacce ƙaunatacciyar ta ɓace a teku yayin ƙoƙarin ƙaura. Tana da ƙyamar ɗaure da wani mai arziki, tsoho wanda gado ya kama wuta a cikin wani mummunan hari a ranar bikin aurensu; na farko a cikin abubuwan da suka faru na allahntaka.",hausa
2,"Ciru da kariya mallam! za ka iya zama ka kalli su yi wa 'yan uwanka mata fyade, uwayenka, matanka, kuma su kashe 'ya'yanka, amma ba za mu yi hakan ba. Fulani ko a'a, Arewaci yanzu suna zama cuta ga sauran kabilu da dole ne a murkushe su da gaggawa.",hausa
0, LINK,english
2,"bí ẹ ti ń ṣe bí ẹ ṣe ń ṣe inúnibíni sí àwọn Fulani! àwọn igbos ló ń mú ìkórìíra wá! àwọn ni àwọn ẹlẹ́sìn tí ó pa jù lọ tí ẹ̀yin yóò rí! wo, pẹ̀lú gbogbo àwọn ará àríwá tí wọ́n pa ní ọ̀gùrùn-ún-ún-ún-ún-ìlà-oòrùn lẹ́nu àìpẹ́ yìí, títí kan awakọ́ ọkọ̀ tí kò láyọ̀ Onion tí kò tíì gbẹ̀san ní àríwá!",yoruba
2,"The problem of Nigeria is not a failed system but a multitude of greedy northern elite who believes, only them owns the country.",english
0,"Christian Krissy O – Jogodo + Bum Short: 

Christian Kwabena Amoah popularly known as Krissy O is a Ghanai... LINK",english
2,Musulunci marar amfani suna yaƙi don allahn banza,hausa
0,Femi Fani-Kayode: Àwọn Ọmọ Èṣù àti Irúgbìn Béélzébébù,yoruba
2,Nwoke na enyi nwanyị kwesịrị ịchị ụmụ nwanyị ndị a ọchị ọnụ.,igbo
1,"Ná mmalite, echere m na ọ bụ n'ihi na ha nwere ọnụ ọgụgụ buru ibu nke ndị na-agụ na ndị na-agụ akwụkwọ, ma hụzie Adamu Garba na nwa okorobịa ugwu.",igbo
0,"Bẹ́ẹ̀ ni, bí ó bá ṣẹlẹ̀, òrun kì yóò ṣubú. ohun tó burú jù lọ tó lè ṣẹlẹ̀ ni pé kí Gómìnà kú, àwọn gómìnà bíi Ganduje kò sì ní ṣe ohun kan.",yoruba
1,"Bí mo ṣe sọ, o jẹ́ òmùgọ̀ ọmọ Nàìjíríà, o sì ń fi hàn pé mo tọ́, o máa ń dáhùn nígbà tó o bá ní àbájáde tó dára, àmọ́ títí dìgbà yẹn, o ò ní dá sí ọ̀ràn àwọn obìnrin rárá.",yoruba
0," :  AMNESTY INTERNATIONAL ACCOUNT OF GENOCIDE IN BIAFRA, OPEN LINK: LINK",english
0,"Tsohon mataimakin tsohon shugaban kasa Goodluck Jonathan ya yi wa babban lauyan tarayya, Abubakar Malami ba'a kan sharhi game da shawarar gwamnonin kudancin. ""Idan jihohin arewa za su iya hana giya da kiwo na alade, jihohin kudanci za su iya hana kiwo a bude"" LINK",hausa
2,Ṣé ẹ̀yin ò mọ̀ pé àwọn òmùgọ̀ bíi yín ló ń rò pé àwọn Kristẹni lè ṣe nǹkan kan nípa ẹ̀ṣọ́ ẹ̀rí tó ń múni bàjẹ́ yìí?,yoruba
0,"Anaghị m akwado agbụrụ ma anyị ga-anọgide na-akparị anyị ruo ụbọchị ndịda ""Primitive"" (South-West, South-South &amp; South-East) ga-emechi ọnụ ha iji chọọ nnwere onwe ha n'aka ndị NORTHERS enlightened.",igbo
0,Àwọn oníròyìn Nàìjíríà sọ pé...,yoruba
1,: Chineke nyere ebo atọ bụ isi na Naịjirịa 3Idiots Yoruba: Adeyinka Nwa nwa Igbos: Nnamdi Kanu Hausa: Adamu Garba Wikiped...,igbo
0,": ""Onye Alakụba nke kụrụ osisi ma ọ bụ kụọ ubi nke mmadụ, nnụnụ, na ụmụ anụmanụ pụrụ iri, bụ ...",igbo
0,"The hausa man is my brother.
The hausa woman is my sister.
The igbo man is my brother.
The igbo woman is my sister.
The yoruba man is my brother.
The yoruba woman is my sister.

We have a common enemy:
It is the people dividing us.

Write this on your page too.
We stand together.",english
1,"Kwụsị ịṅụ sịga, kwụsị ikwu okwu dị ka onye ha wepụrụ iko osikapa abụọ n'ụbụrụ ya.",igbo
0,: Old Post Christian(Krissy O)  Bum Shot + Jogodo (Ohun ti a ṣe nipasẹ ọrọigbaniwọle) LINK,yoruba
2,"Bitch please, your vagina has been used more than google",english
1,Buhari yana da 'yancin bayyana kansa ba? Sowore bai yi barazanar zaman lafiya na Najeriya ba amma kuna son kashe shi.,hausa
2,Èṣù Yorùbá tí ń ṣàn ni 😂,yoruba
1,"Dude fatan ba ka duba kiyaye up tare da Ks "": Kardashian Bitches ko da yaushe shirts lol""",hausa
0,*ó máa ń rẹ́rìn-ín*,yoruba
2, Pls am not part of those Yoruba rubbish. I just want you to know peoples know Sunday story in real life not the narrative you guys are painting him online as Olugbala Yoruba. Ire o,english
2,       Oh my God...Mr cockroach...pls are the Boko haram Christians?...why do you have to internationalize your stupidity... Do your Biafra thing without lies pls.,english
2,Kí nìdí tí kò fi yẹ kí ESN gba ìtìlẹyìn láti dáàbò bo ẹ̀mí àti ohun ìní kúrò lọ́wọ́ àwọn olùṣọ́ àgùntàn fulani yìí?,yoruba
0,"Imam Ahmad bin Hanbal yana da aboki mai hankali wanda Kirista ne. Imam ya tambaye shi, kai mutum ne mai hankali, don haka...",hausa
2,Àwọn ọmọbìnrin tí wọ́n ń ṣe bíi pé wọ́n dára... mo kàn ń rẹ́rìn-ín,yoruba
0, : 48% Northern Fanatics Vs. 48% Southern Fanatics Vs. 4% Moderates. And I'm not referring to Boko Haram or Niger Delta Militan…,english
2,"      Some yorubas are too stupid that if you imagine it you'll have headache.

How can a president promise to feed millions of soldiers agbado to face terrorism?

Yoruba people many nah demon that's why they can bottle you just because you bought new phone.

Stupid people. Senseless",english
0,Hanyar da Za a Bi,hausa
0," That Yoruba means Yariba is a false twist! Bishop Samuel Ajayi Crowther was a gifted linguist who authored dictionaries for most natives including Igbo, Hausa-Fulani etc. That he traced the name Yoruba to Yariba is a misplaced, false narrative! Let's not give air to a falsity.",english
2,Gụnye ihe mkpuchi mf 😂😂,igbo
2,"Duk wadannan musulmai sun yi wauta sosai a ganina, kamar dai har yanzu ba su da wayewa.",hausa
2,Mi ò lè fọkàn tán ọkùnrin Fulani láti tún Nàìjíríà ṣe.,yoruba
0,"RIP zuwa gare su jira jira, su kamata ba ko da huta a zaman lafiya. Dem tafi damu damu Dem tafi mutu na biyu mutuwa😂",hausa
2,"OBASANJO BABOON ne, MONKEY IN THE FOREST, GORILLA KINGDOM, YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBA YORUBAYYORURA YORUBAYORURA YORUBAYYYORURA YORUBAYYYORURAYORURAYYORURAYYORURAYORURAYYYORURAYYYORURAYORURAYYYYYYORURAYYYYYORURAYYYYYYYYYYYYYYYYYYYYORURAYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYY",hausa
1,Omo... ị bụ onye nzuzu!!! Ị nweghị ezi uche!! na .. ị bụghị a Christian!! M na-atụ aro na ị na-eji oge na-amụ Bible.,igbo
0,▪ Pele,igbo
0,"UP GHANA BLACK STARS,AFRICANSSS.... AHOOO!!!!!!",english
1,Ilé-ìwọ̀n orí tẹlifíṣọ̀n tí kò tó nǹkan,yoruba
1, Rebranding fire 😒😒😒. Still as evil as before,english
1,Ndị Naịjirịa! Tufia!!!,igbo
2,"Abin takaici ne cewa 'yan Najeriya sun yanke shawarar kafa gwamnati ba tare da wata manufa ba, gwamnati ta lalata rayuka da dukiya, gwamnati ta rashin iyawa &amp; ba tare da wani abu ba, gwamnati da ke da matsanancin sha'awar karbar bashi don ci gaba da sata. Cikakken rashin kulawa &amp; rashin tausayi Jihadists.",hausa
2,You lack the substance that God place on human being. It's the wicked one covering your eyes with veil to fill your lust. ,english
1,Olùpàá yìí jẹ́ apániláyà ní ojú pópó yìí,yoruba
0,Sun san cewa tsarin ilimi na wannan kasa ya rushe.,hausa
0,Barka da ranar haihuwa kike.,hausa
1,😂😂😂.awon ode,igbo
0,LINK Join da cewa link da kuma gode mini daga baya LINK,hausa
0,"PiggyvestNigba ti o gun, Awọn Olówó Idoko-owo ko ni a gba gba to kiakia eto ati eyi fihan bi duro si mu ki o ROI rẹ pọ si. idagbasoke wa pẹlu awọn akoko, bi kanna fun ohun gbogbo ni aye. yi ni keji lati yi jara ati pe Mo wa ni itara fun yi.",yoruba
2,Ọ bụ gị IQ na nke gị na-abaghị uru BMC Northerners na ndị ọzọ na-eyi ọha egwu na ndị na-eyi ọha egwu sympathizers na-atụ aro gị gullible Northerners PMB ugbu a ihe bụ nsonaazụ ya? ọdịda na ya elu,igbo
0, Ka yi tunani a kan wannan .,hausa
2,Ka kasance mai tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin tsananin ts,hausa
2,Na sanya shi a gare ku cewa kana hauka .. abin da wauta Ijaw maza da mata kana vomiting daga bakinka? wadanda ka yi kome ba don taimakawa bayan duk biliyoyin da ka sata? Madam kai ne abin koyi ga kowane barayi da Yahoo boys a kasar,hausa
0,"  She should allow us enjoy in peace...
Infact,let her plainly tell her what she told Louis and co,shes an alphafemale remember...",english
0, It's really stressful and frustrating.... You don't know who's with you,english
0,"Guy na true talk ooo!!!! LOL"":  prefer money to love""",english
0,Tubman ya yi nasarar yin tafiye-tafiye 13 daban-daban don taimakawa bayi da suka tsere su yi tafiya zuwa arewa .,hausa
2,Mutane da yawa masu imani a gabas sun yi wanka a yanzu idan ba don su ba ne ko dai Fulani bawa ko sabo suna ko'ina a Facebook da Twitter ta amfani da asusun karya suna zagin kowa da ya soki mugunta da ke faruwa a Ala-Igbo muna cikin matsala a nan,hausa
1,Ẹ̀yin ọmọkùnrin kì í ṣe ọmọlúwàbí,yoruba
0,Muna jefa su banana yanzu 666 ni66 kamar yadda muke kallon su suna yin kamar na apes.,hausa
1,Ị hụ na ụmụ agbọghọ ndị a na-emebi m. Naanị lelee ma hụ.,igbo
1,"Èké. Ìsìn Islam kò fàyè gba ìfipápọ̀. tí o bá ní ìbálòpọ̀ pẹ̀lú ọmọ ọdún mẹ́tàlá. ìfipápọ̀ ni. o ò lè sọ fún mi pé ìsìn Islam jẹ́ àfọwọ́sí ìfipápọ̀. nítorí náà, ìwọ àti ẹnikẹ́ni tó bá gbà pé òótọ́ lò ń parọ́/ a ti ṣi ẹ̀nà tì",yoruba
1,"Àwọn èèyàn yìí ò fẹ́ kí àwọn èèyàn wọn rí ìjùmọ̀sọ̀nà, kí wọ́n lè máa bá a lọ láti máa tẹ́ wọn láṣẹ kí wọ́n sì máa darí wọn.",yoruba
